x,y
-27.7535,48.4328
-27.7236,48.431
-27.6936,48.4292
-27.6637,48.4274
-27.6337,48.4257
-27.6038,48.424
-27.5738,48.4223
-27.5439,48.4207
-27.5139,48.4191
-27.4839,48.4176
-27.454,48.416
-27.424,48.4145
-27.3941,48.413
-27.3641,48.4115
-27.3341,48.4101
-27.3042,48.4087
-27.2742,48.4073
-27.2442,48.4059
-27.2143,48.4045
-27.1843,48.403
-27.1543,48.4015
-27.1244,48.3999
-27.0944,48.3983
-27.0645,48.3967
-27.0345,48.3951
-27.0045,48.3934
-26.9746,48.3918
-26.9446,48.3901
-26.9147,48.3883
-26.8847,48.3866
-26.8548,48.385
-26.8248,48.3833
-26.7949,48.3817
-26.7649,48.3802
-26.735,48.3787
-26.705,48.3772
-26.675,48.3757
-26.6451,48.3743
-26.6151,48.3729
-26.5851,48.3715
-26.5552,48.3702
-26.5252,48.3689
-26.4952,48.3676
-26.4652,48.3664
-26.4353,48.3652
-26.4053,48.364
-26.3753,48.3628
-26.3453,48.3617
-26.3154,48.3605
-26.2854,48.3593
-26.2554,48.358
-26.2254,48.3567
-26.1955,48.3554
-26.1655,48.354
-26.1355,48.3526
-26.1056,48.3512
-26.0756,48.3498
-26.0456,48.3483
-26.0157,48.3468
-25.9857,48.3453
-25.9557,48.3437
-25.9258,48.3421
-25.8958,48.3406
-25.8659,48.3391
-25.8359,48.3377
-25.8059,48.3362
-25.776,48.3348
-25.746,48.3335
-25.716,48.3322
-25.6861,48.3309
-25.6561,48.3296
-25.6261,48.3283
-25.5961,48.327
-25.5662,48.3256
-25.5362,48.3243
-25.5062,48.323
-25.4762,48.3218
-25.4463,48.3206
-25.4163,48.3194
-25.3863,48.3182
-25.3563,48.3171
-25.3264,48.316
-25.2964,48.3149
-25.2664,48.3139
-25.2364,48.3129
-25.2064,48.3119
-25.1764,48.3109
-25.1465,48.3099
-25.1165,48.3089
-25.0865,48.308
-25.0565,48.3069
-25.0265,48.3058
-24.9966,48.3047
-24.9666,48.3036
-24.9366,48.3024
-24.9066,48.3012
-24.8766,48.3
-24.8467,48.2987
-24.8167,48.2974
-24.7867,48.2961
-24.7568,48.2947
-24.7268,48.2933
-24.6968,48.2919
-24.6669,48.2905
-24.6369,48.289
-24.6069,48.2876
-24.577,48.2862
-24.547,48.2848
-24.517,48.2835
-24.4871,48.2821
-24.4571,48.2808
-24.4271,48.2796
-24.3971,48.2783
-24.3672,48.2771
-24.3372,48.276
-24.3072,48.2747
-24.2772,48.2735
-24.2473,48.2722
-24.2173,48.2709
-24.1873,48.2696
-24.1573,48.2683
-24.1274,48.2669
-24.0974,48.2656
-24.0674,48.2643
-24.0375,48.263
-24.0075,48.2617
-23.9775,48.2605
-23.9475,48.2593
-23.9176,48.2582
-23.8876,48.257
-23.8576,48.2559
-23.8276,48.2549
-23.7976,48.2538
-23.7677,48.2528
-23.7377,48.2518
-23.7077,48.2507
-23.6777,48.2497
-23.6477,48.2487
-23.6177,48.2476
-23.5878,48.2465
-23.5578,48.2455
-23.5278,48.2444
-23.4978,48.2433
-23.4678,48.2421
-23.4379,48.2409
-23.4079,48.2397
-23.3779,48.2385
-23.3479,48.2372
-23.318,48.2359
-23.288,48.2345
-23.258,48.2332
-23.2281,48.2318
-23.1981,48.2303
-23.1681,48.2289
-23.1382,48.2274
-23.1082,48.2259
-23.0783,48.2244
-23.0483,48.2229
-23.0183,48.2215
-22.9884,48.2201
-22.9584,48.2187
-22.9284,48.2174
-22.8984,48.2161
-22.8685,48.2148
-22.8385,48.2136
-22.8085,48.2123
-22.7786,48.211
-22.7486,48.2097
-22.7186,48.2084
-22.6886,48.207
-22.6587,48.2057
-22.6287,48.2044
-22.5987,48.2031
-22.5688,48.2018
-22.5388,48.2006
-22.5088,48.1994
-22.4788,48.1983
-22.4488,48.1971
-22.4189,48.196
-22.3889,48.195
-22.3589,48.1939
-22.3289,48.1929
-22.2989,48.1919
-22.269,48.1909
-22.239,48.1899
-22.209,48.1889
-22.179,48.1878
-22.149,48.1868
-22.119,48.1856
-22.0891,48.1845
-22.0591,48.1833
-22.0291,48.1821
-21.9991,48.1808
-21.9692,48.1796
-21.9392,48.1783
-21.9092,48.177
-21.8793,48.1757
-21.8493,48.1743
-21.8193,48.1729
-21.7894,48.1714
-21.7594,48.1699
-21.7294,48.1684
-21.6995,48.1669
-21.6695,48.1653
-21.6396,48.1637
-21.6096,48.1621
-21.5796,48.1604
-21.5497,48.1588
-21.5197,48.1571
-21.4898,48.1555
-21.4598,48.1539
-21.4299,48.1523
-21.3999,48.1507
-21.3699,48.1491
-21.34,48.1476
-21.31,48.1462
-21.2801,48.1447
-21.2501,48.1433
-21.2201,48.1419
-21.1902,48.1404
-21.1602,48.1389
-21.1302,48.1374
-21.1003,48.1358
-21.0703,48.1342
-21.0404,48.1327
-21.0104,48.1311
-20.9804,48.1296
-20.9505,48.1282
-20.9205,48.1268
-20.8905,48.1254
-20.8606,48.124
-20.8306,48.1226
-20.8006,48.1213
-20.7707,48.12
-20.7407,48.1187
-20.7107,48.1175
-20.6807,48.1163
-20.6508,48.115
-20.6208,48.1138
-20.5908,48.1125
-20.5608,48.1112
-20.5309,48.1098
-20.5009,48.1084
-20.4709,48.1069
-20.441,48.1055
-20.411,48.104
-20.3811,48.1024
-20.3511,48.1008
-20.3211,48.0992
-20.2912,48.0976
-20.2612,48.0959
-20.2313,48.0942
-20.2013,48.0924
-20.1714,48.0907
-20.1414,48.0889
-20.1115,48.087
-20.0816,48.0852
-20.0516,48.0833
-20.0217,48.0815
-19.9917,48.0797
-19.9618,48.0779
-19.9318,48.0761
-19.9019,48.0744
-19.8719,48.0727
-19.842,48.0709
-19.812,48.0692
-19.7821,48.0674
-19.7521,48.0657
-19.7222,48.0639
-19.6922,48.0622
-19.6623,48.0605
-19.6323,48.0588
-19.6024,48.0571
-19.5724,48.0555
-19.5425,48.0539
-19.5125,48.0523
-19.4826,48.0508
-19.4526,48.0493
-19.4226,48.0478
-19.3927,48.0463
-19.3627,48.0448
-19.3327,48.0433
-19.3028,48.0417
-19.2728,48.0401
-19.2429,48.0384
-19.2129,48.0367
-19.183,48.035
-19.153,48.0332
-19.1231,48.0314
-19.0931,48.0296
-19.0632,48.0277
-19.0333,48.0258
-19.0033,48.0238
-18.9734,48.0219
-18.9435,48.0199
-18.9135,48.0178
-18.8836,48.0157
-18.8537,48.0136
-18.8238,48.0115
-18.7938,48.0094
-18.7639,48.0072
-18.734,48.005
-18.7041,48.0027
-18.6742,48.0005
-18.6443,47.9984
-18.6143,47.9963
-18.5844,47.9942
-18.5545,47.9921
-18.5245,47.9901
-18.4946,47.988
-18.4647,47.9859
-18.4348,47.9838
-18.4048,47.9818
-18.3749,47.9797
-18.345,47.9777
-18.3151,47.9757
-18.2851,47.9738
-18.2552,47.9718
-18.2253,47.9699
-18.1953,47.968
-18.1654,47.9661
-18.1355,47.9641
-18.1055,47.9621
-18.0756,47.96
-18.0457,47.9579
-18.0158,47.9558
-17.9859,47.9536
-17.9559,47.9514
-17.926,47.9491
-17.8961,47.9468
-17.8662,47.9445
-17.8363,47.9421
-17.8064,47.9397
-17.7765,47.9373
-17.7467,47.9348
-17.7168,47.9323
-17.6869,47.9297
-17.657,47.9272
-17.6271,47.9246
-17.5973,47.922
-17.5674,47.9193
-17.5375,47.9166
-17.5077,47.9139
-17.4778,47.9111
-17.4479,47.9084
-17.4181,47.9056
-17.3882,47.9029
-17.3584,47.9002
-17.3285,47.8975
-17.2986,47.8949
-17.2688,47.8923
-17.2389,47.8896
-17.209,47.887
-17.1792,47.8843
-17.1493,47.8817
-17.1195,47.8791
-17.0896,47.8765
-17.0597,47.8739
-17.0299,47.8713
-17,47.8686
-16.9702,47.8659
-16.9403,47.8632
-16.9105,47.8604
-16.8807,47.8575
-16.8509,47.8547
-16.821,47.8517
-16.7912,47.8488
-16.7614,47.8458
-16.7316,47.8428
-16.7018,47.8397
-16.672,47.8366
-16.6423,47.8334
-16.6125,47.8303
-16.5827,47.827
-16.553,47.8238
-16.5232,47.8204
-16.4935,47.8171
-16.4637,47.8137
-16.434,47.8103
-16.4043,47.8068
-16.3746,47.8033
-16.3449,47.7997
-16.3152,47.7962
-16.2855,47.7925
-16.2558,47.7889
-16.2262,47.7852
-16.1965,47.7814
-16.1669,47.7776
-16.1373,47.7738
-16.1076,47.7699
-16.078,47.766
-16.0484,47.7621
-16.0189,47.7581
-15.9893,47.7541
-15.9597,47.75
-15.9302,47.7459
-15.9007,47.7418
-15.8712,47.7376
-15.8417,47.7333
-15.8122,47.729
-15.7827,47.7247
-15.7533,47.7203
-15.7239,47.7159
-15.6945,47.7114
-15.6651,47.7069
-15.6357,47.7023
-15.6064,47.6977
-15.5771,47.6931
-15.5478,47.6884
-15.5185,47.6836
-15.4893,47.6787
-15.4601,47.6737
-15.4309,47.6686
-15.4018,47.6634
-15.3727,47.6581
-15.3437,47.6527
-15.3147,47.6472
-15.2857,47.6416
-15.2568,47.6359
-15.2279,47.6301
-15.1991,47.6242
-15.1704,47.6182
-15.1417,47.6121
-15.113,47.606
-15.0844,47.5998
-15.0558,47.5935
-15.0273,47.5873
-14.9988,47.581
-14.9704,47.5746
-14.942,47.5683
-14.9137,47.5619
-14.8854,47.5554
-14.8572,47.549
-14.829,47.5425
-14.801,47.5359
-14.7729,47.5294
-14.745,47.5228
-14.7171,47.5161
-14.6894,47.5094
-14.6617,47.5025
-14.6341,47.4956
-14.6066,47.4886
-14.5792,47.4815
-14.552,47.4744
-14.5248,47.4671
-14.4978,47.4597
-14.4709,47.4522
-14.4442,47.4446
-14.4176,47.4368
-14.3912,47.4289
-14.365,47.4209
-14.3389,47.4128
-14.3129,47.4046
-14.2872,47.3963
-14.2616,47.3879
-14.2363,47.3794
-14.2111,47.3709
-14.1861,47.3622
-14.1614,47.3535
-14.1368,47.3448
-14.1125,47.336
-14.0885,47.3271
-14.0647,47.3181
-14.0411,47.3091
-14.0179,47.3
-13.9949,47.2908
-13.9723,47.2816
-13.9499,47.2724
-13.9279,47.2631
-13.9063,47.2539
-13.8849,47.2446
-13.864,47.2354
-13.8434,47.2261
-13.8232,47.217
-13.8033,47.2079
-13.7839,47.1989
-13.7649,47.19
-13.7464,47.1812
-13.7284,47.1725
-13.7108,47.1639
-13.6938,47.1554
-13.6773,47.1471
-13.6613,47.139
-13.646,47.1311
-13.6312,47.1234
-13.6171,47.116
-13.6036,47.1088
-13.5908,47.1018
-13.5787,47.0952
-13.5673,47.0889
-13.5568,47.083
-13.547,47.0775
-13.5375,47.0721
-13.5284,47.0669
-13.5198,47.0619
-13.5111,47.0569
-13.5024,47.0519
-13.4938,47.0468
-13.4852,47.0417
-13.4766,47.0366
-13.468,47.0314
-13.4594,47.0262
-13.4509,47.021
-13.4423,47.0157
-13.4338,47.0103
-13.4254,47.0049
-13.4169,46.9994
-13.4084,46.9939
-13.4,46.9883
-13.3915,46.9827
-13.383,46.9771
-13.3745,46.9713
-13.3661,46.9655
-13.3576,46.9595
-13.3491,46.9535
-13.3406,46.9472
-13.3321,46.9409
-13.3235,46.9342
-13.3149,46.9273
-13.3063,46.9201
-13.2977,46.9124
-13.289,46.9042
-13.2802,46.8956
-13.2712,46.8863
-13.262,46.8763
-13.2523,46.8656
-13.2422,46.854
-13.2316,46.8416
-13.2204,46.8284
-13.2088,46.8143
-13.1965,46.7996
-13.1836,46.7841
-13.1705,46.7685
-13.1577,46.7533
-13.1451,46.7385
-13.1329,46.7241
-13.121,46.7102
-13.1093,46.6969
-13.098,46.684
-13.0869,46.6718
-13.0763,46.6601
-13.066,46.649
-13.0563,46.6385
-13.0469,46.6287
-13.0382,46.6194
-13.03,46.6108
-13.0224,46.6029
-13.0154,46.5957
-13.0091,46.5891
-13.0036,46.5832
-12.9986,46.5779
-12.9941,46.5731
-12.9897,46.5683
-12.9855,46.5637
-12.9814,46.5592
-12.9774,46.5548
-12.9736,46.5506
-12.9698,46.5463
-12.966,46.5419
-12.9621,46.5373
-12.9581,46.5325
-12.9541,46.5273
-12.95,46.5217
-12.9458,46.5157
-12.9414,46.5091
-12.9368,46.5018
-12.932,46.4937
-12.9267,46.4847
-12.9211,46.4748
-12.9152,46.4641
-12.9087,46.4525
-12.9019,46.4401
-12.895,46.4276
-12.8882,46.4151
-12.8812,46.4025
-12.8743,46.3898
-12.8673,46.3771
-12.8608,46.3649
-12.8548,46.3534
-12.8494,46.3426
-12.8442,46.332
-12.8389,46.3208
-12.8336,46.3091
-12.828,46.2968
-12.8221,46.2837
-12.8159,46.2698
-12.8095,46.2558
-12.803,46.2417
-12.7965,46.2275
-12.7903,46.2139
-12.784,46.2003
-12.7779,46.1864
-12.772,46.1733
-12.7661,46.16
-12.7598,46.1459
-12.7529,46.1311
-12.7454,46.1154
-12.7377,46.0997
-12.7301,46.0846
-12.7228,46.0701
-12.7158,46.0562
-12.7091,46.043
-12.7028,46.0304
-12.697,46.0185
-12.6915,46.0073
-12.6863,45.9962
-12.6809,45.9846
-12.6754,45.9723
-12.6701,45.96
-12.665,45.9477
-12.6598,45.9346
-12.6544,45.9205
-12.6493,45.9063
-12.6444,45.8918
-12.6396,45.8763
-12.6349,45.8598
-12.6303,45.8423
-12.6257,45.8238
-12.6214,45.8043
-12.6174,45.7837
-12.6135,45.7621
-12.6099,45.7396
-12.6066,45.716
-12.6038,45.6914
-12.6012,45.6658
-12.5989,45.6392
-12.597,45.6116
-12.5955,45.5831
-12.5943,45.5536
-12.5936,45.5236
-12.5932,45.4936
-12.5932,45.4636
-12.5936,45.4336
-12.5945,45.4036
-12.5957,45.3737
-12.5974,45.3437
-12.5995,45.3138
-12.6021,45.2839
-12.605,45.254
-12.6083,45.2242
-12.6119,45.1944
-12.6159,45.1647
-12.6202,45.135
-12.6249,45.1054
-12.6299,45.0758
-12.6352,45.0463
-12.6409,45.0168
-12.6469,44.9874
-12.6533,44.9581
-12.66,44.9289
-12.6669,44.8997
-12.6741,44.8706
-12.6816,44.8415
-12.6893,44.8125
-12.6973,44.7836
-12.7055,44.7547
-12.714,44.726
-12.7227,44.6973
-12.7317,44.6687
-12.7409,44.6401
-12.7503,44.6116
-12.7598,44.5832
-12.7696,44.5548
-12.7795,44.5265
-12.7897,44.4982
-12.8,44.4701
-12.8105,44.442
-12.8212,44.4139
-12.8321,44.386
-12.8431,44.3581
-12.8544,44.3303
-12.8658,44.3026
-12.8775,44.2749
-12.8893,44.2473
-12.9013,44.2198
-12.9134,44.1924
-12.9258,44.1651
-12.9383,44.1378
-12.951,44.1106
-12.9638,44.0835
-12.9769,44.0565
-12.99,44.0295
-13.0034,44.0027
-13.0169,43.9759
-13.0307,43.9492
-13.0445,43.9226
-13.0584,43.896
-13.0725,43.8695
-13.0867,43.8431
-13.1011,43.8168
-13.1155,43.7905
-13.1301,43.7643
-13.1447,43.7381
-13.1595,43.712
-13.1743,43.6859
-13.1893,43.6599
-13.2043,43.6339
-13.2194,43.608
-13.2345,43.5821
-13.2497,43.5562
-13.2649,43.5303
-13.2801,43.5045
-13.2954,43.4787
-13.3109,43.453
-13.3264,43.4273
-13.342,43.4017
-13.3577,43.3761
-13.3734,43.3506
-13.3892,43.325
-13.4051,43.2996
-13.421,43.2742
-13.4371,43.2489
-13.4533,43.2236
-13.4696,43.1984
-13.4859,43.1732
-13.5022,43.1481
-13.5187,43.123
-13.5352,43.0979
-13.5518,43.0729
-13.5684,43.048
-13.5851,43.023
-13.6018,42.9981
-13.6185,42.9732
-13.6354,42.9484
-13.6523,42.9236
-13.6693,42.8989
-13.6863,42.8742
-13.7034,42.8495
-13.7205,42.8249
-13.7376,42.8002
-13.7547,42.7756
-13.7719,42.751
-13.7892,42.7265
-13.8065,42.702
-13.8239,42.6776
-13.8415,42.6532
-13.859,42.6289
-13.8767,42.6047
-13.8945,42.5805
-13.9123,42.5563
-13.9301,42.5322
-13.9479,42.5081
-13.9658,42.484
-13.9837,42.4599
-14.0017,42.4359
-14.0196,42.4119
-14.0377,42.3879
-14.0557,42.3639
-14.0738,42.34
-14.0919,42.3161
-14.11,42.2922
-14.1282,42.2683
-14.1464,42.2445
-14.1646,42.2206
-14.1829,42.1968
-14.2012,42.1731
-14.2195,42.1493
-14.2379,42.1256
-14.2563,42.1019
-14.2747,42.0782
-14.2932,42.0546
-14.3117,42.031
-14.3302,42.0074
-14.3488,41.9838
-14.3674,41.9602
-14.386,41.9367
-14.4046,41.9132
-14.4233,41.8897
-14.442,41.8663
-14.4608,41.8429
-14.4796,41.8195
-14.4984,41.7961
-14.5172,41.7728
-14.5361,41.7495
-14.555,41.7262
-14.5739,41.7029
-14.5929,41.6797
-14.6119,41.6564
-14.6309,41.6332
-14.65,41.6101
-14.6691,41.5869
-14.6882,41.5638
-14.7074,41.5407
-14.7265,41.5177
-14.7458,41.4946
-14.765,41.4716
-14.7843,41.4486
-14.8036,41.4257
-14.8229,41.4028
-14.8423,41.3798
-14.8617,41.357
-14.8812,41.3341
-14.9006,41.3113
-14.9201,41.2885
-14.9397,41.2657
-14.9592,41.243
-14.9788,41.2202
-14.9984,41.1975
-15.0181,41.1749
-15.0377,41.1522
-15.0575,41.1296
-15.0772,41.107
-15.097,41.0845
-15.1168,41.0619
-15.1366,41.0394
-15.1565,41.0169
-15.1764,40.9945
-15.1963,40.9721
-15.2163,40.9497
-15.2362,40.9273
-15.2563,40.905
-15.2763,40.8826
-15.2964,40.8604
-15.3165,40.8381
-15.3367,40.8159
-15.3568,40.7937
-15.377,40.7715
-15.3973,40.7493
-15.4176,40.7272
-15.4379,40.7051
-15.4582,40.6831
-15.4786,40.6611
-15.499,40.6391
-15.5194,40.6171
-15.5399,40.5952
-15.5603,40.5732
-15.5809,40.5514
-15.6015,40.5296
-15.6222,40.5078
-15.6429,40.4861
-15.6636,40.4645
-15.6844,40.4428
-15.7052,40.4212
-15.726,40.3996
-15.7469,40.378
-15.7678,40.3565
-15.7887,40.335
-15.8096,40.3135
-15.8306,40.2921
-15.8517,40.2707
-15.8727,40.2494
-15.8938,40.228
-15.9149,40.2067
-15.9361,40.1855
-15.9573,40.1642
-15.9785,40.143
-15.9998,40.1218
-16.0211,40.1008
-16.0425,40.0798
-16.064,40.0588
-16.0856,40.038
-16.1072,40.0172
-16.1288,39.9964
-16.1504,39.9756
-16.1721,39.9548
-16.1939,39.9342
-16.2157,39.9136
-16.2376,39.8931
-16.2595,39.8725
-16.2814,39.852
-16.3033,39.8316
-16.3253,39.8112
-16.3473,39.7908
-16.3693,39.7704
-16.3914,39.7501
-16.4135,39.7298
-16.4356,39.7095
-16.4577,39.6892
-16.4799,39.669
-16.5022,39.6489
-16.5245,39.6289
-16.5468,39.6089
-16.5692,39.5889
-16.5916,39.5689
-16.614,39.549
-16.6365,39.5291
-16.659,39.5093
-16.6815,39.4894
-16.704,39.4697
-16.7266,39.4499
-16.7492,39.4302
-16.7719,39.4105
-16.7946,39.3909
-16.8173,39.3713
-16.84,39.3517
-16.8628,39.3322
-16.8856,39.3127
-16.9085,39.2933
-16.9313,39.2739
-16.9543,39.2545
-16.9773,39.2353
-17.0004,39.2162
-17.0235,39.1971
-17.0468,39.1781
-17.0701,39.1592
-17.0934,39.1404
-17.1169,39.1216
-17.1403,39.1029
-17.1638,39.0842
-17.1872,39.0655
-17.2108,39.0469
-17.2343,39.0283
-17.2579,39.0098
-17.2815,38.9912
-17.3051,38.9728
-17.3288,38.9543
-17.3524,38.9359
-17.3762,38.9175
-17.3999,38.8992
-17.4237,38.8809
-17.4475,38.8626
-17.4713,38.8444
-17.4952,38.8262
-17.519,38.808
-17.543,38.7899
-17.5669,38.7718
-17.5909,38.7538
-17.6149,38.7359
-17.6391,38.7181
-17.6632,38.7002
-17.6874,38.6825
-17.7116,38.6648
-17.7359,38.6472
-17.7603,38.6297
-17.7847,38.6123
-17.8092,38.5949
-17.8337,38.5777
-17.8583,38.5604
-17.8828,38.5433
-17.9075,38.5261
-17.9321,38.509
-17.9567,38.4919
-17.9814,38.4748
-18.0061,38.4578
-18.0309,38.4409
-18.0556,38.4239
-18.0804,38.407
-18.1053,38.3902
-18.1301,38.3734
-18.155,38.3566
-18.1799,38.3399
-18.2048,38.3232
-18.2298,38.3065
-18.2547,38.2899
-18.2797,38.2733
-18.3048,38.2569
-18.33,38.2405
-18.3552,38.2242
-18.3804,38.208
-18.4057,38.1919
-18.4311,38.1759
-18.4565,38.1599
-18.4819,38.144
-18.5074,38.1281
-18.5328,38.1122
-18.5583,38.0964
-18.5838,38.0806
-18.6094,38.065
-18.635,38.0494
-18.6607,38.0338
-18.6863,38.0183
-18.7121,38.0029
-18.7379,37.9875
-18.7637,37.9722
-18.7895,37.957
-18.8154,37.9418
-18.8412,37.9266
-18.8671,37.9114
-18.893,37.8963
-18.919,37.8813
-18.9451,37.8664
-18.9711,37.8515
-18.9972,37.8367
-19.0233,37.8219
-19.0494,37.8071
-19.0755,37.7924
-19.1017,37.7777
-19.1279,37.763
-19.1541,37.7485
-19.1803,37.734
-19.2067,37.7196
-19.233,37.7052
-19.2594,37.6909
-19.2857,37.6766
-19.3121,37.6624
-19.3386,37.6482
-19.365,37.634
-19.3915,37.6199
-19.418,37.6058
-19.4445,37.5919
-19.4711,37.578
-19.4978,37.5642
-19.5245,37.5505
-19.5513,37.537
-19.578,37.5235
-19.6049,37.51
-19.6317,37.4966
-19.6585,37.4832
-19.6854,37.4699
-19.7123,37.4566
-19.7392,37.4433
-19.7661,37.43
-19.7931,37.4169
-19.8201,37.4038
-19.8471,37.3908
-19.8741,37.3778
-19.9012,37.3649
-19.9283,37.352
-19.9554,37.3391
-19.9825,37.3263
-20.0097,37.3135
-20.0368,37.3008
-20.064,37.2881
-20.0912,37.2754
-20.1184,37.2628
-20.1457,37.2503
-20.1729,37.2377
-20.2002,37.2252
-20.2275,37.2128
-20.2548,37.2004
-20.2822,37.1881
-20.3095,37.1757
-20.3369,37.1635
-20.3643,37.1512
-20.3917,37.1391
-20.4192,37.127
-20.4467,37.115
-20.4743,37.1032
-20.5018,37.0914
-20.5294,37.0796
-20.5571,37.0679
-20.5847,37.0564
-20.6125,37.0449
-20.6402,37.0334
-20.6679,37.022
-20.6957,37.0106
-20.7234,36.9992
-20.7512,36.9879
-20.779,36.9766
-20.8069,36.9655
-20.8348,36.9544
-20.8626,36.9434
-20.8906,36.9324
-20.9185,36.9214
-20.9464,36.9105
-20.9744,36.8996
-21.0023,36.8887
-21.0303,36.8779
-21.0583,36.8671
-21.0863,36.8564
-21.1144,36.8457
-21.1424,36.835
-21.1704,36.8244
-21.1985,36.8138
-21.2266,36.8033
-21.2547,36.7927
-21.2828,36.7823
-21.3109,36.7718
-21.3391,36.7614
-21.3672,36.7511
-21.3954,36.7408
-21.4236,36.7305
-21.4518,36.7203
-21.48,36.7101
-21.5082,36.6999
-21.5365,36.6898
-21.5647,36.6797
-21.593,36.6697
-21.6213,36.6597
-21.6496,36.6498
-21.6779,36.6399
-21.7063,36.6301
-21.7346,36.6203
-21.763,36.6105
-21.7914,36.6008
-21.8198,36.5912
-21.8482,36.5816
-21.8767,36.572
-21.9051,36.5625
-21.9336,36.5531
-21.9621,36.5438
-21.9907,36.5346
-22.0193,36.5255
-22.0479,36.5165
-22.0765,36.5076
-22.1052,36.4989
-22.1339,36.4902
-22.1627,36.4815
-22.1914,36.4729
-22.2201,36.4643
-22.2489,36.4558
-22.2777,36.4473
-22.3065,36.4388
-22.3353,36.4304
-22.3641,36.4221
-22.3929,36.4137
-22.4217,36.4055
-22.4506,36.3972
-22.4795,36.3891
-22.5083,36.3809
-22.5372,36.3728
-22.5661,36.3648
-22.595,36.3568
-22.624,36.3489
-22.6529,36.3411
-22.6819,36.3334
-22.711,36.3258
-22.74,36.3183
-22.7691,36.3108
-22.7981,36.3033
-22.8272,36.2959
-22.8563,36.2886
-22.8854,36.2813
-22.9145,36.274
-22.9436,36.2668
-22.9727,36.2596
-23.0019,36.2525
-23.031,36.2454
-23.0602,36.2384
-23.0894,36.2315
-23.1186,36.2247
-23.1478,36.218
-23.1771,36.2114
-23.2064,36.205
-23.2357,36.1986
-23.2651,36.1923
-23.2944,36.1861
-23.3238,36.18
-23.3532,36.1739
-23.3825,36.1678
-23.4119,36.1618
-23.4413,36.1558
-23.4707,36.1499
-23.5001,36.144
-23.5296,36.1382
-23.559,36.1323
-23.5884,36.1266
-23.6179,36.1208
-23.6473,36.1152
-23.6768,36.1096
-23.7063,36.1041
-23.7358,36.0987
-23.7653,36.0933
-23.7948,36.0879
-23.8244,36.0826
-23.8539,36.0773
-23.8834,36.0721
-23.913,36.0669
-23.9425,36.0617
-23.9721,36.0566
-24.0017,36.0515
-24.0312,36.0464
-24.0608,36.0414
-24.0904,36.0365
-24.12,36.0316
-24.1496,36.0267
-24.1792,36.0218
-24.2088,36.017
-24.2384,36.0123
-24.2681,36.0075
-24.2977,36.0029
-24.3273,35.9982
-24.357,35.9936
-24.3866,35.989
-24.4163,35.9845
-24.4459,35.98
-24.4756,35.9756
-24.5053,35.9712
-24.535,35.9668
-24.5647,35.9625
-24.5944,35.9582
-24.6241,35.954
-24.6538,35.9498
-24.6835,35.9456
-24.7132,35.9415
-24.7429,35.9374
-24.7726,35.9334
-24.8024,35.9294
-24.8321,35.9254
-24.8618,35.9215
-24.8916,35.9176
-24.9213,35.9138
-24.9511,35.91
-24.9809,35.9062
-25.0106,35.9025
-25.0404,35.8988
-25.0702,35.8952
-25.1,35.8916
-25.1298,35.888
-25.1595,35.8845
-25.1893,35.881
-25.2191,35.8776
-25.249,35.8742
-25.2788,35.8708
-25.3086,35.8675
-25.3384,35.8642
-25.3682,35.861
-25.3981,35.8578
-25.4279,35.8546
-25.4577,35.8515
-25.4876,35.8484
-25.5174,35.8454
-25.5473,35.8424
-25.5771,35.8394
-25.607,35.8365
-25.6368,35.8336
-25.6667,35.8308
-25.6966,35.828
-25.7264,35.8253
-25.7563,35.8225
-25.7862,35.8199
-25.8161,35.8172
-25.846,35.8147
-25.8759,35.8121
-25.9058,35.8096
-25.9357,35.8071
-25.9656,35.8047
-25.9955,35.8023
-26.0254,35.8
-26.0553,35.7977
-26.0852,35.7954
-26.1151,35.7932
-26.145,35.791
-26.175,35.7888
-26.2049,35.7867
-26.2348,35.7847
-26.2648,35.7827
-26.2947,35.7807
-26.3246,35.7788
-26.3546,35.7769
-26.3845,35.775
-26.4145,35.7732
-26.4444,35.7715
-26.4744,35.7698
-26.5043,35.7681
-26.5343,35.7665
-26.5642,35.7649
-26.5942,35.7633
-26.6241,35.7618
-26.6541,35.7605
-26.6841,35.7592
-26.7141,35.7579
-26.744,35.7567
-26.774,35.7555
-26.804,35.7544
-26.834,35.7533
-26.8639,35.7523
-26.8939,35.7512
-26.9239,35.7503
-26.9539,35.7494
-26.9839,35.7485
-27.0139,35.7476
-27.0439,35.7469
-27.0739,35.7461
-27.1039,35.7454
-27.1338,35.7448
-27.1638,35.7441
-27.1938,35.7436
-27.2238,35.7431
-27.2538,35.7426
-27.2838,35.7422
-27.3138,35.7418
-27.3438,35.7415
-27.3738,35.7412
-27.4038,35.7409
-27.4338,35.7408
-27.4638,35.7408
-27.4938,35.7409
-27.5238,35.7411
-27.5538,35.7414
-27.5838,35.7417
-27.6138,35.742
-27.6438,35.7424
-27.6738,35.7428
-27.7038,35.7433
-27.7338,35.7438
-27.7638,35.7444
-27.7938,35.745
-27.8238,35.7457
-27.8538,35.7465
-27.8838,35.7474
-27.9137,35.7484
-27.9437,35.7495
-27.9737,35.7507
-28.0037,35.752
-28.0336,35.7533
-28.0636,35.7547
-28.0936,35.7561
-28.1235,35.7576
-28.1535,35.7591
-28.1835,35.7606
-28.2134,35.7622
-28.2434,35.7638
-28.2733,35.7654
-28.3033,35.7672
